File,Location,Pass(Y/N),Error,ErrorLocation,Row,Column
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 2524"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 2524"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 2619"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 2619"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 2649"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 2649"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 2679"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 2679"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 2774"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 2774"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 2804"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 2804"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 2834"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 2834"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 2903"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 2903"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 2933"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 2933"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 2963"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 2963"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3032"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3032"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3062"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3062"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3092"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3092"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3161"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3161"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3191"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3191"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3221"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3221"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3290"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3290"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3320"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3320"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3350"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3350"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3419"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3419"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3449"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3449"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3479"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3479"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3548"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3548"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3578"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3578"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3608"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3608"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3677"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3677"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3707"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3707"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3737"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3737"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3806"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3806"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3836"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3836"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3866"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3866"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3935"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3935"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3965"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3965"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 3995"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 3995"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4090"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4090"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4120"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4120"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4150"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4150"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4219"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4219"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4249"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4249"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4279"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4279"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4348"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4348"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4378"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4378"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4408"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4408"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4477"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4477"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4507"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4507"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4537"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4537"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4632"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4632"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4662"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4662"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4692"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4692"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4761"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4761"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4791"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4791"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4821"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4821"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4916"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4916"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4946"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4946"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 4976"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 4976"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 5045"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 5045"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 5075"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 5075"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 5105"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 5105"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 5174"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 5174"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 5204"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 5204"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," Value '' is not facet-valid with respect to enumeration '[None, Favorite]'. It must be a value from the enumeration.","N/A"," 5234"," 58"
deployment_manifest.xml,file:\\\C:\Users\HoffordC\Documents\xml2\deployment_manifest.xml,N," The value '' of element 'ImageInterestRanking' is not valid.","N/A"," 5234"," 58"
